Campus,Year,Session,Subject,Course,Section,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,85-89.1,90-100.1
UBCO,2021.0,W,PHIL,220.0,1,46.0,71.34782609,18.62401961,97.0,20.0,7.0,2.0,2.0,2.0,2.0,3.0,5.0,6.0,3.0,6.0,8.0,,
UBCO,2021.0,W,PHIL,220.0,OVERALL,46.0,71.34782609,18.62401961,97.0,20.0,7.0,2.0,2.0,2.0,2.0,3.0,5.0,6.0,3.0,6.0,8.0,,
UBCO,2021.0,W,PHIL,230.0,1,54.0,74.61111111,10.86350419,91.0,32.0,1.0,1.0,2.0,5.0,2.0,6.0,10.0,7.0,10.0,9.0,1.0,,
UBCO,2021.0,W,PHIL,230.0,OVERALL,54.0,74.61111111,10.86350419,91.0,32.0,1.0,1.0,2.0,5.0,2.0,6.0,10.0,7.0,10.0,9.0,1.0,,
UBCO,2021.0,W,PHIL,233.0,1,56.0,79.57142857,9.287052851,96.0,51.0,0.0,1.0,1.0,0.0,3.0,7.0,5.0,7.0,11.0,10.0,11.0,,
UBCO,2021.0,W,PHIL,233.0,OVERALL,56.0,79.57142857,9.287052851,96.0,51.0,0.0,1.0,1.0,0.0,3.0,7.0,5.0,7.0,11.0,10.0,11.0,,
UBCO,2021.0,W,PHIL,245.0,101,29.0,72.96551724,18.3234486,100.0,20.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,4.0,6.0,4.0,3.0,,
UBCO,2021.0,W,PHIL,245.0,OVERALL,29.0,72.96551724,18.3234486,100.0,20.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,4.0,6.0,4.0,3.0,,
UBCO,2021.0,W,PHIL,310.0,1,35.0,75.48571429,10.9339499,94.0,53.0,0.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,10.0,5.0,2.0,,
UBCO,2021.0,W,PHIL,310.0,OVERALL,35.0,75.48571429,10.9339499,94.0,53.0,0.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,10.0,5.0,2.0,,
UBCO,2021.0,W,PHIL,314.0,1,37.0,74.62162162,13.65721493,92.0,28.0,2.0,0.0,3.0,2.0,0.0,5.0,3.0,5.0,8.0,6.0,3.0,,
UBCO,2021.0,W,PHIL,314.0,OVERALL,37.0,74.62162162,13.65721493,92.0,28.0,2.0,0.0,3.0,2.0,0.0,5.0,3.0,5.0,8.0,6.0,3.0,,
UBCO,2021.0,W,PHIL,331.0,1,100.0,85.45,8.951468476,98.0,51.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,10.0,20.0,15.0,43.0,,
UBCO,2021.0,W,PHIL,331.0,101,93.0,79.1827957,11.10615403,96.0,35.0,1.0,1.0,3.0,2.0,8.0,6.0,7.0,15.0,19.0,14.0,17.0,,
UBCO,2021.0,W,PHIL,331.0,OVERALL,193.0,82.43005181,10.50131582,98.0,35.0,1.0,2.0,4.0,3.0,9.0,10.0,11.0,25.0,39.0,29.0,60.0,,
UBCO,2021.0,W,PHIL,338.0,1,34.0,79.47058824,7.144547801,95.0,64.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,6.0,11.0,7.0,1.0,,
UBCO,2021.0,W,PHIL,338.0,101,40.0,73.825,13.91528859,90.0,15.0,2.0,1.0,1.0,0.0,1.0,10.0,6.0,1.0,11.0,6.0,1.0,,
UBCO,2021.0,W,PHIL,338.0,OVERALL,74.0,76.41891892,11.59948837,95.0,15.0,2.0,1.0,1.0,0.0,5.0,10.0,11.0,7.0,22.0,13.0,2.0,,
UBCO,2021.0,W,PHIL,345.0,101,14.0,69.0,18.28408303,85.0,15.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,,
UBCO,2021.0,W,PHIL,345.0,OVERALL,14.0,69.0,18.28408303,85.0,15.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,,
UBCO,2021.0,W,PHIL,373.0,1,35.0,83.4,12.45273417,98.0,26.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,6.0,5.0,13.0,,
UBCO,2021.0,W,PHIL,373.0,OVERALL,35.0,83.4,12.45273417,98.0,26.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,6.0,5.0,13.0,,
UBCO,2021.0,W,PHIL,391.0,101,16.0,74.9375,23.56683758,97.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,5.0,,
UBCO,2021.0,W,PHIL,391.0,OVERALL,16.0,74.9375,23.56683758,97.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,5.0,,
UBCO,2021.0,W,PHIL,391.0,101,31.0,80.90322581,16.81339712,99.0,23.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,5.0,6.0,11.0,,
UBCO,2021.0,W,PHIL,391.0,OVERALL,31.0,80.90322581,16.81339712,99.0,23.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,5.0,6.0,11.0,,
UBCO,2021.0,W,PHIL,418.0,101,8.0,84.25,13.55148911,99.0,66.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,,
UBCO,2021.0,W,PHIL,418.0,OVERALL,8.0,84.25,13.55148911,99.0,66.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,,
UBCO,2021.0,W,PHIL,425.0,101,7.0,67.42857143,15.89399407,86.0,44.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,
UBCO,2021.0,W,PHIL,425.0,OVERALL,7.0,67.42857143,15.89399407,86.0,44.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,
UBCO,2021.0,W,PHIL,435.0,1,31.0,79.06451613,10.26299334,92.0,51.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,5.0,3.0,10.0,3.0,,
UBCO,2021.0,W,PHIL,435.0,OVERALL,31.0,79.06451613,10.26299334,92.0,51.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,5.0,3.0,10.0,3.0,,
UBCO,2021.0,W,PHIL,446.0,101,37.0,74.89189189,10.4636508,93.0,56.0,0.0,0.0,4.0,2.0,5.0,3.0,4.0,5.0,5.0,6.0,3.0,,
UBCO,2021.0,W,PHIL,446.0,OVERALL,37.0,74.89189189,10.4636508,93.0,56.0,0.0,0.0,4.0,2.0,5.0,3.0,4.0,5.0,5.0,6.0,3.0,,
UBCO,2021.0,W,PHIL,460.0,1,14.0,74.35714286,20.75723097,93.0,29.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,,
UBCO,2021.0,W,PHIL,460.0,OVERALL,14.0,74.35714286,20.75723097,93.0,29.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,,
UBCO,2020.0,W,ECON,327.0,1,61.0,68.7704918,12.92464499,97.0,40.0,4.0,4.0,6.0,8.0,4.0,11.0,2.0,9.0,5.0,6.0,2.0,,
UBCO,2020.0,W,ECON,327.0,OVERALL,61.0,68.7704918,12.92464499,97.0,40.0,4.0,4.0,6.0,8.0,4.0,11.0,2.0,9.0,5.0,6.0,2.0,,
UBCO,2020.0,W,ECON,328.0,101,60.0,71.55,12.93192738,95.0,39.0,1.0,3.0,10.0,5.0,5.0,5.0,5.0,10.0,5.0,5.0,6.0,,
UBCO,2020.0,W,ECON,328.0,OVERALL,60.0,71.55,12.93192738,95.0,39.0,1.0,3.0,10.0,5.0,5.0,5.0,5.0,10.0,5.0,5.0,6.0,,
UBCO,2020.0,W,ECON,331.0,1,40.0,74.65,8.300602388,90.0,51.0,0.0,2.0,0.0,0.0,4.0,4.0,13.0,5.0,8.0,3.0,1.0,,
UBCO,2020.0,W,ECON,331.0,101,30.0,72.93333333,10.54034395,97.0,54.0,0.0,1.0,1.0,5.0,2.0,5.0,6.0,2.0,4.0,1.0,3.0,,
UBCO,2020.0,W,ECON,331.0,OVERALL,70.0,73.91428571,9.293511617,97.0,51.0,0.0,3.0,1.0,5.0,6.0,9.0,19.0,7.0,12.0,4.0,4.0,,
UBCO,2020.0,W,ECON,338.0,101,18.0,64.22222222,11.19114963,84.0,50.0,0.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,,
UBCO,2020.0,W,ECON,338.0,OVERALL,18.0,64.22222222,11.19114963,84.0,50.0,0.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,,
UBCO,2020.0,W,ECON,340.0,1,40.0,72.625,13.65262725,98.0,50.0,0.0,6.0,1.0,2.0,5.0,1.0,5.0,8.0,5.0,3.0,4.0,,
UBCO,2020.0,W,ECON,340.0,OVERALL,40.0,72.625,13.65262725,98.0,50.0,0.0,6.0,1.0,2.0,5.0,1.0,5.0,8.0,5.0,3.0,4.0,,
UBCO,2020.0,W,ECON,345.0,1,57.0,71.70175439,11.29469678,95.0,50.0,0.0,3.0,4.0,8.0,8.0,7.0,4.0,4.0,12.0,5.0,2.0,,
UBCO,2020.0,W,ECON,345.0,101,50.0,69.38,13.60205567,95.0,20.0,1.0,4.0,4.0,8.0,6.0,4.0,6.0,3.0,10.0,0.0,4.0,,
UBCO,2020.0,W,ECON,345.0,OVERALL,107.0,70.61682243,12.42080183,95.0,20.0,1.0,7.0,8.0,16.0,14.0,11.0,10.0,7.0,22.0,5.0,6.0,,
UBCO,2020.0,W,ECON,351.0,101,58.0,72.37931035,11.98365493,90.0,26.0,3.0,0.0,2.0,5.0,5.0,10.0,6.0,8.0,11.0,6.0,2.0,,
UBCO,2020.0,W,ECON,351.0,OVERALL,58.0,72.37931035,11.98365493,90.0,26.0,3.0,0.0,2.0,5.0,5.0,10.0,6.0,8.0,11.0,6.0,2.0,,
UBCO,2020.0,W,ECON,352.0,101,41.0,77.78048781,10.650146,97.0,54.0,0.0,1.0,1.0,2.0,3.0,5.0,3.0,6.0,11.0,4.0,5.0,,
UBCO,2020.0,W,ECON,352.0,OVERALL,41.0,77.78048781,10.650146,97.0,54.0,0.0,1.0,1.0,2.0,3.0,5.0,3.0,6.0,11.0,4.0,5.0,,
UBCO,2020.0,W,ECON,355.0,1,58.0,76.46551724,11.8191274,96.0,28.0,2.0,0.0,1.0,2.0,4.0,6.0,7.0,10.0,12.0,8.0,6.0,,
UBCO,2020.0,W,ECON,355.0,101,59.0,80.05084746,9.874075651,97.0,57.0,0.0,0.0,1.0,1.0,7.0,5.0,6.0,6.0,11.0,9.0,13.0,,
UBCO,2020.0,W,ECON,355.0,OVERALL,117.0,78.27350427,10.98323482,97.0,28.0,2.0,0.0,2.0,3.0,11.0,11.0,13.0,16.0,23.0,17.0,19.0,,
UBCO,2020.0,W,ECON,356.0,1,38.0,74.84210526,11.74164756,95.0,51.0,0.0,3.0,0.0,4.0,2.0,7.0,5.0,1.0,7.0,5.0,4.0,,
UBCO,2020.0,W,ECON,356.0,101,29.0,73.89655172,14.5855722,99.0,50.0,0.0,4.0,1.0,1.0,3.0,5.0,2.0,3.0,2.0,1.0,7.0,,
UBCO,2020.0,W,ECON,356.0,OVERALL,67.0,74.43283582,12.9523882,99.0,50.0,0.0,7.0,1.0,5.0,5.0,12.0,7.0,4.0,9.0,6.0,11.0,,
UBCO,2020.0,W,ECON,360.0,101,38.0,72.65789474,11.15559808,90.0,50.0,0.0,3.0,0.0,4.0,7.0,3.0,5.0,5.0,4.0,4.0,3.0,,
UBCO,2020.0,W,ECON,360.0,OVERALL,38.0,72.65789474,11.15559808,90.0,50.0,0.0,3.0,0.0,4.0,7.0,3.0,5.0,5.0,4.0,4.0,3.0,,
UBCO,2020.0,W,ECON,361.0,101,35.0,61.71428571,18.90000222,96.0,11.0,5.0,7.0,7.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,,
UBCO,2020.0,W,ECON,361.0,OVERALL,35.0,61.71428571,18.90000222,96.0,11.0,5.0,7.0,7.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,,
UBCO,2020.0,W,ECON,370.0,1,33.0,74.12121212,11.17966227,94.0,40.0,2.0,0.0,0.0,1.0,4.0,4.0,5.0,6.0,6.0,3.0,2.0,,
UBCO,2020.0,W,ECON,370.0,OVERALL,33.0,74.12121212,11.17966227,94.0,40.0,2.0,0.0,0.0,1.0,4.0,4.0,5.0,6.0,6.0,3.0,2.0,,
UBCO,2020.0,W,ECON,371.0,1,37.0,71.83783784,9.934545545,91.0,42.0,1.0,0.0,1.0,4.0,5.0,6.0,4.0,9.0,4.0,0.0,3.0,,
UBCO,2020.0,W,ECON,371.0,OVERALL,37.0,71.83783784,9.934545545,91.0,42.0,1.0,0.0,1.0,4.0,5.0,6.0,4.0,9.0,4.0,0.0,3.0,,
UBCO,2020.0,W,ECON,372.0,101,31.0,75.03225807,8.502877438,91.0,58.0,0.0,0.0,1.0,0.0,3.0,7.0,7.0,3.0,3.0,5.0,2.0,,
UBCO,2020.0,W,ECON,372.0,OVERALL,31.0,75.03225807,8.502877438,91.0,58.0,0.0,0.0,1.0,0.0,3.0,7.0,7.0,3.0,3.0,5.0,2.0,,
UBCO,2020.0,W,ECON,386.0,1,36.0,66.11111111,12.00185171,90.0,35.0,2.0,5.0,3.0,2.0,9.0,4.0,3.0,4.0,2.0,1.0,1.0,,
UBCO,2020.0,W,ECON,386.0,OVERALL,36.0,66.11111111,12.00185171,90.0,35.0,2.0,5.0,3.0,2.0,9.0,4.0,3.0,4.0,2.0,1.0,1.0,,
UBCO,2020.0,W,ECON,391.0,101,13.0,73.92307692,13.63489114,96.0,51.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,,
UBCO,2020.0,W,ECON,391.0,OVERALL,13.0,73.92307692,13.63489114,96.0,51.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,,
UBCO,2020.0,W,ECON,391.0,101,30.0,68.83333333,11.86732208,91.0,44.0,1.0,4.0,0.0,4.0,4.0,5.0,2.0,4.0,3.0,1.0,2.0,,
UBCO,2020.0,W,ECON,391.0,OVERALL,30.0,68.83333333,11.86732208,91.0,44.0,1.0,4.0,0.0,4.0,4.0,5.0,2.0,4.0,3.0,1.0,2.0,,
UBCO,2020.0,W,ECON,391.0,101,59.0,73.13559322,10.72293325,93.0,51.0,0.0,3.0,4.0,7.0,5.0,5.0,5.0,9.0,15.0,5.0,1.0,,
UBCO,2020.0,W,ECON,391.0,OVERALL,59.0,73.13559322,10.72293325,93.0,51.0,0.0,3.0,4.0,7.0,5.0,5.0,5.0,9.0,15.0,5.0,1.0,,
UBCO,2020.0,W,ECON,391.0,1,21.0,78.80952381,11.40446863,100.0,53.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,1.0,4.0,1.0,5.0,,
UBCO,2020.0,W,ECON,391.0,OVERALL,21.0,78.80952381,11.40446863,100.0,53.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,1.0,4.0,1.0,5.0,,
UBCO,2020.0,W,ECON,401.0,1,7.0,72.85714286,19.48870247,99.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,,
UBCO,2020.0,W,ECON,401.0,OVERALL,7.0,72.85714286,19.48870247,99.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,,
UBCO,2020.0,W,ECON,427.0,101,12.0,69.83333333,23.30366079,94.0,8.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,,
UBCO,2020.0,W,ECON,427.0,OVERALL,12.0,69.83333333,23.30366079,94.0,8.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,,
UBCO,2020.0,W,PHIL,111.0,1,67.0,77.55223881,14.80815048,95.0,0.0,2.0,2.0,2.0,3.0,3.0,5.0,4.0,6.0,12.0,21.0,7.0,,
UBCO,2020.0,W,PHIL,111.0,2,61.0,65.55737705,22.01630047,93.0,0.0,8.0,1.0,6.0,6.0,1.0,9.0,7.0,6.0,12.0,3.0,2.0,,
UBCO,2020.0,W,PHIL,111.0,102,72.0,73.63888889,23.71503686,98.0,0.0,7.0,3.0,0.0,3.0,6.0,5.0,4.0,7.0,8.0,9.0,20.0,,
UBCO,2020.0,W,PHIL,111.0,OVERALL,200.0,72.485,21.05627242,98.0,0.0,17.0,6.0,8.0,12.0,10.0,19.0,15.0,19.0,32.0,33.0,29.0,,
UBCO,2020.0,W,PHIL,120.0,1,117.0,71.5042735,15.58714321,100.0,20.0,9.0,2.0,15.0,6.0,11.0,8.0,12.0,12.0,16.0,17.0,9.0,,
UBCO,2020.0,W,PHIL,120.0,101,111.0,70.4954955,18.7417249,100.0,0.0,14.0,5.0,4.0,4.0,10.0,14.0,8.0,13.0,18.0,7.0,14.0,,
UBCO,2020.0,W,PHIL,120.0,OVERALL,228.0,71.0131579,17.16452654,100.0,0.0,23.0,7.0,19.0,10.0,21.0,22.0,20.0,25.0,34.0,24.0,23.0,,
UBCO,2020.0,W,PHIL,121.0,101,53.0,72.33962264,17.37476441,95.0,15.0,4.0,5.0,1.0,0.0,2.0,5.0,7.0,8.0,9.0,8.0,4.0,,
UBCO,2020.0,W,PHIL,121.0,103,55.0,67.78181818,15.90561386,96.0,0.0,5.0,0.0,3.0,6.0,8.0,11.0,9.0,4.0,3.0,4.0,2.0,,
UBCO,2020.0,W,PHIL,121.0,OVERALL,108.0,70.01851852,16.72201609,96.0,0.0,9.0,5.0,4.0,6.0,10.0,16.0,16.0,12.0,12.0,12.0,6.0,,
UBCO,2020.0,W,PHIL,210.0,101,22.0,70.54545455,15.81959988,94.0,18.0,1.0,0.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,,
UBCO,2020.0,W,PHIL,210.0,OVERALL,22.0,70.54545455,15.81959988,94.0,18.0,1.0,0.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,,
UBCO,2020.0,W,PHIL,220.0,1,55.0,71.69090909,19.20732184,98.0,0.0,3.0,2.0,3.0,6.0,5.0,1.0,9.0,5.0,11.0,4.0,6.0,,
UBCO,2020.0,W,PHIL,220.0,OVERALL,55.0,71.69090909,19.20732184,98.0,0.0,3.0,2.0,3.0,6.0,5.0,1.0,9.0,5.0,11.0,4.0,6.0,,
UBCO,2020.0,W,PHIL,230.0,1,54.0,71.31481482,10.35378716,90.0,45.0,2.0,2.0,5.0,1.0,5.0,9.0,13.0,8.0,1.0,7.0,1.0,,
UBCO,2020.0,W,PHIL,230.0,OVERALL,54.0,71.31481482,10.35378716,90.0,45.0,2.0,2.0,5.0,1.0,5.0,9.0,13.0,8.0,1.0,7.0,1.0,,
UBCO,2020.0,W,PHIL,233.0,1,56.0,76.73214286,10.02087108,95.0,50.0,0.0,3.0,1.0,2.0,1.0,9.0,7.0,6.0,18.0,5.0,4.0,,
UBCO,2020.0,W,PHIL,233.0,OVERALL,56.0,76.73214286,10.02087108,95.0,50.0,0.0,3.0,1.0,2.0,1.0,9.0,7.0,6.0,18.0,5.0,4.0,,
UBCO,2020.0,W,PHIL,245.0,101,15.0,76.73333333,12.50980568,94.0,58.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,,
UBCO,2020.0,W,PHIL,245.0,OVERALL,15.0,76.73333333,12.50980568,94.0,58.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,,
UBCO,2020.0,W,PHIL,310.0,1,34.0,78.76470588,6.897776645,92.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,4.0,7.0,4.0,4.0,,
UBCO,2020.0,W,PHIL,310.0,OVERALL,34.0,78.76470588,6.897776645,92.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,4.0,7.0,4.0,4.0,,
UBCO,2020.0,W,PHIL,315.0,1,40.0,70.7,15.26551334,95.0,21.0,1.0,3.0,6.0,3.0,4.0,5.0,4.0,2.0,2.0,5.0,5.0,,
UBCO,2020.0,W,PHIL,315.0,OVERALL,40.0,70.7,15.26551334,95.0,21.0,1.0,3.0,6.0,3.0,4.0,5.0,4.0,2.0,2.0,5.0,5.0,,
UBCO,2020.0,W,PHIL,331.0,1,71.0,86.85915493,6.144209294,98.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,12.0,20.0,28.0,,
UBCO,2020.0,W,PHIL,331.0,101,56.0,84.01785714,9.586905978,98.0,58.0,0.0,0.0,1.0,2.0,0.0,4.0,3.0,3.0,10.0,18.0,15.0,,
UBCO,2020.0,W,PHIL,331.0,OVERALL,127.0,85.60629921,7.943408449,98.0,58.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,10.0,22.0,38.0,43.0,,
UBCO,2020.0,W,PHIL,338.0,101,40.0,77.425,4.981439911,88.0,65.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,13.0,11.0,3.0,0.0,,
UBCO,2020.0,W,PHIL,338.0,OVERALL,40.0,77.425,4.981439911,88.0,65.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,13.0,11.0,3.0,0.0,,
UBCO,2020.0,W,PHIL,345.0,101,35.0,76.45714286,9.075963268,89.0,52.0,0.0,1.0,0.0,1.0,5.0,3.0,4.0,7.0,5.0,9.0,0.0,,
UBCO,2020.0,W,PHIL,345.0,OVERALL,35.0,76.45714286,9.075963268,89.0,52.0,0.0,1.0,0.0,1.0,5.0,3.0,4.0,7.0,5.0,9.0,0.0,,
UBCO,2020.0,W,PHIL,361.0,101,15.0,77.53333333,15.10849651,99.0,30.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,,
UBCO,2020.0,W,PHIL,361.0,OVERALL,15.0,77.53333333,15.10849651,99.0,30.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,,
UBCO,2020.0,W,PHIL,373.0,1,36.0,82.52777778,12.64117108,100.0,50.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,6.0,3.0,14.0,,
UBCO,2020.0,W,PHIL,373.0,OVERALL,36.0,82.52777778,12.64117108,100.0,50.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,6.0,3.0,14.0,,
UBCO,2020.0,W,PHIL,391.0,101,21.0,80.52380952,11.25885895,97.0,56.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,3.0,5.0,3.0,4.0,,
UBCO,2020.0,W,PHIL,391.0,OVERALL,21.0,80.52380952,11.25885895,97.0,56.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,3.0,5.0,3.0,4.0,,
UBCO,2020.0,W,PHIL,425.0,101,38.0,83.28947368,12.7553018,99.0,53.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,5.0,16.0,,
UBCO,2020.0,W,PHIL,425.0,OVERALL,38.0,83.28947368,12.7553018,99.0,53.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,5.0,16.0,,
UBCO,2020.0,W,PHIL,435.0,1,33.0,75.90909091,10.55747258,93.0,52.0,0.0,1.0,1.0,2.0,5.0,4.0,1.0,6.0,4.0,6.0,3.0,,
UBCO,2020.0,W,PHIL,435.0,OVERALL,33.0,75.90909091,10.55747258,93.0,52.0,0.0,1.0,1.0,2.0,5.0,4.0,1.0,6.0,4.0,6.0,3.0,,
UBCO,2020.0,W,PHIL,451.0,1,37.0,71.40540541,13.07767279,94.0,42.0,1.0,2.0,2.0,6.0,8.0,2.0,2.0,4.0,1.0,5.0,4.0,,
UBCO,2020.0,W,PHIL,451.0,OVERALL,37.0,71.40540541,13.07767279,94.0,42.0,1.0,2.0,2.0,6.0,8.0,2.0,2.0,4.0,1.0,5.0,4.0,,
UBCO,2020.0,W,POLI,100.0,1,139.0,74.10791367,21.76444736,97.0,0.0,11.0,5.0,3.0,6.0,6.0,5.0,11.0,19.0,25.0,21.0,27.0,,
UBCO,2020.0,W,POLI,100.0,OVERALL,139.0,74.10791367,21.76444736,97.0,0.0,11.0,5.0,3.0,6.0,6.0,5.0,11.0,19.0,25.0,21.0,27.0,,
UBCO,2020.0,W,POLI,101.0,1,126.0,78.85714286,13.49590414,95.0,0.0,4.0,2.0,1.0,5.0,3.0,6.0,12.0,17.0,32.0,22.0,22.0,,
UBCO,2020.0,W,POLI,101.0,101,106.0,76.44339623,18.5426562,95.0,1.0,8.0,1.0,3.0,2.0,4.0,3.0,5.0,13.0,31.0,22.0,14.0,,
UBCO,2020.0,W,POLI,101.0,OVERALL,232.0,77.75431035,16.00933111,95.0,0.0,12.0,3.0,4.0,7.0,7.0,9.0,17.0,30.0,63.0,44.0,36.0,,
UBCO,2020.0,W,POLI,220.0,1,89.0,75.47191011,16.39712412,93.0,5.0,5.0,2.0,3.0,4.0,5.0,5.0,11.0,10.0,13.0,19.0,12.0,,
UBCO,2020.0,W,POLI,220.0,OVERALL,89.0,75.47191011,16.39712412,93.0,5.0,5.0,2.0,3.0,4.0,5.0,5.0,11.0,10.0,13.0,19.0,12.0,,
UBCO,2020.0,W,POLI,221.0,1,97.0,77.46391753,10.29063273,94.0,19.0,3.0,0.0,1.0,1.0,1.0,9.0,16.0,21.0,25.0,16.0,4.0,,
UBCO,2020.0,W,POLI,221.0,OVERALL,97.0,77.46391753,10.29063273,94.0,19.0,3.0,0.0,1.0,1.0,1.0,9.0,16.0,21.0,25.0,16.0,4.0,,
UBCO,2020.0,W,POLI,222.0,101,63.0,80.49206349,7.528168641,96.0,55.0,0.0,0.0,2.0,0.0,0.0,3.0,6.0,13.0,22.0,11.0,6.0,,
UBCO,2020.0,W,POLI,222.0,OVERALL,63.0,80.49206349,7.528168641,96.0,55.0,0.0,0.0,2.0,0.0,0.0,3.0,6.0,13.0,22.0,11.0,6.0,,
UBCO,2020.0,W,POLI,223.0,101,33.0,70.39393939,18.65800665,91.0,27.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,6.0,5.0,3.0,,
UBCO,2020.0,W,POLI,223.0,OVERALL,33.0,70.39393939,18.65800665,91.0,27.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,6.0,5.0,3.0,,
UBCO,2020.0,W,POLI,240.0,1,89.0,74.82022472,14.12892085,92.0,0.0,4.0,1.0,3.0,2.0,4.0,12.0,14.0,12.0,18.0,14.0,5.0,,
UBCO,2020.0,W,POLI,240.0,OVERALL,89.0,74.82022472,14.12892085,92.0,0.0,4.0,1.0,3.0,2.0,4.0,12.0,14.0,12.0,18.0,14.0,5.0,,
UBCO,2020.0,W,POLI,314.0,1,31.0,75.74193548,9.831811437,99.0,58.0,0.0,0.0,1.0,2.0,2.0,7.0,4.0,5.0,4.0,2.0,4.0,,
UBCO,2020.0,W,POLI,314.0,OVERALL,31.0,75.74193548,9.831811437,99.0,58.0,0.0,0.0,1.0,2.0,2.0,7.0,4.0,5.0,4.0,2.0,4.0,,
UBCO,2020.0,W,POLI,354.0,1,38.0,74.05263158,8.2525913,88.0,54.0,0.0,1.0,1.0,2.0,4.0,7.0,6.0,8.0,4.0,5.0,0.0,,
UBCO,2020.0,W,POLI,354.0,OVERALL,38.0,74.05263158,8.2525913,88.0,54.0,0.0,1.0,1.0,2.0,4.0,7.0,6.0,8.0,4.0,5.0,0.0,,
UBCO,2020.0,W,POLI,356.0,101,33.0,73.24242424,16.30764833,91.0,29.0,4.0,0.0,1.0,1.0,2.0,2.0,4.0,3.0,10.0,3.0,3.0,,
